55:59.7,96.71 *F
56:09.6,4095
56:09.7,253
56:09.7,66.00%
56:09.7,30.80 *C
56:09.7, 87.44 *F
56:09.7,96.71 *F
56:21.2,4095
56:21.2,240
56:21.2,66.00%
56:21.2,30.80 *C
56:21.2, 87.44 *F
56:21.2,96.71 *F
56:29.7,4095
56:29.7,249
56:29.7,66.00%
56:29.7,30.80 *C
56:29.7, 87.44 *F
56:29.7,96.71 *F
56:39.7,4095
56:39.7,258
56:39.7,66.00%
56:39.8,30.80 *C
56:39.8, 87.44 *F
56:39.8,96.71 *F
56:49.7,4095
56:49.8,251
56:49.8,66.00%
56:49.8,30.80 *C
56:49.8, 87.44 *F
56:49.8,96.71 *F
56:59.8,4095
56:59.8,273
56:59.8,66.00%
56:59.8,30.80 *C
56:59.8, 87.44 *F
56:59.8,96.71 *F
57:09.8,4095
57:09.8,250
57:09.8,66.00%
57:09.8,30.80 *C
57:09.8, 87.44 *F
57:09.8,96.71 *F
57:19.8,4095
57:19.8,258
57:19.8,66.00%
57:19.9,30.80 *C
57:19.9, 87.44 *F
57:19.9,96.71 *F
57:29.8,4095
57:29.8,251
57:29.9,66.00%
57:29.9,30.80 *C
57:29.9, 87.44 *F
57:29.9,96.71 *F
57:39.9,4095
57:39.9,252
57:39.9,66.00%
57:39.9,30.80 *C
57:39.9, 87.44 *F
57:39.9,96.71 *F
57:49.9,4095
57:49.9,251
57:49.9,66.00%
57:49.9,30.80 *C
57:49.9, 87.44 *F
57:49.9,96.71 *F
57:59.9,4095
57:59.9,239
57:59.9,66.00%
57:59.9,30.80 *C
57:59.9, 87.44 *F
57:59.9,96.71 *F
58:09.9,4095
58:09.9,259
58:10.0,66.00%
58:10.0,30.80 *C
58:10.0, 87.44 *F
58:10.0,96.71 *F
58:20.0,4095
58:20.0,257
58:20.0,66.00%
58:20.0,30.80 *C
58:20.0, 87.44 *F
58:20.0,96.71 *F
58:30.0,4095
58:30.0,257
58:30.0,66.00%
58:30.0,30.80 *C
58:30.0, 87.44 *F
58:30.0,96.71 *F
58:40.0,4095
58:40.0,257
01:52.5,30.80 *C
01:52.5, 87.44 *F
01:52.5,97.20 *F
02:02.5,4095
02:02.5,259
02:02.5,67.00%
02:02.5,30.80 *C
02:02.5, 87.44 *F
02:02.5,97.20 *F
02:12.5,4095
02:12.5,253
02:12.6,67.00%
02:12.6,30.80 *C
02:12.6, 87.44 *F
02:12.6,97.20 *F
02:22.5,4095
02:22.6,253
02:22.6,67.00%
02:22.6,30.80 *C
02:22.6, 87.44 *F
02:22.6,97.20 *F
02:32.6,4095
02:32.6,251
02:32.6,67.00%
02:32.7,30.80 *C
02:32.7, 87.44 *F
02:32.7,97.20 *F
02:42.6,4095
02:42.6,254
02:42.6,67.00%
02:42.6,30.80 *C
02:42.6, 87.44 *F
02:42.6,97.20 *F
02:52.6,4095
02:52.6,259
02:52.7,66.00%
02:52.7,30.80 *C
02:52.7, 87.44 *F
02:52.7,96.71 *F
03:02.7,4095
03:02.7,258
03:02.7,66.00%
03:02.7,30.80 *C
03:02.7, 87.44 *F
03:02.7,96.71 *F
03:12.7,4095
03:12.7,253
03:12.7,66.00%
03:12.7,30.80 *C
03:12.7, 87.44 *F
03:12.7,96.71 *F
03:22.7,4095
03:22.7,254
03:22.7,67.00%
03:22.7,30.80 *C
03:22.7, 87.44 *F
03:22.7,97.20 *F
03:32.7,4095
03:32.7,253
03:32.8,67.00%
03:32.8,30.80 *C
03:32.8, 87.44 *F
03:32.8,97.20 *F
03:42.8,4095
03:42.8,256
03:42.8,67.00%
03:42.8,30.80 *C
03:42.8, 87.44 *F
03:42.8,97.20 *F
03:52.8,4095
03:52.8,260
03:52.8,67.00%
03:52.8,30.80 *C
03:52.8, 87.44 *F
03:52.8,97.20 *F
04:02.8,4095
04:02.8,256
04:02.8,67.00%
04:02.8,30.50 *C
04:02.8, 86.90 *F
04:02.8,95.89 *F
04:12.8,4095
04:12.8,256
04:12.9,67.00%
04:12.9,30.30 *C
04:12.9, 86.54 *F
04:12.9,95.04 *F
04:22.9,4095
04:22.9,256
04:22.9,67.00%
04:22.9,30.60 *C
04:22.9, 87.08 *F
04:22.9,96.32 *F
04:32.9,4095
04:32.9,253
04:32.9,67.00%
04:32.9,30.50 *C
04:32.9, 86.90 *F
04:32.9,95.89 *F
04:42.9,4095
04:42.9,258
04:42.9,67.00%
04:42.9,30.30 *C
04:42.9, 86.54 *F
04:42.9,95.04 *F
04:52.9,4095
04:52.9,258
04:53.0,67.00%
04:53.0,30.20 *C
04:53.0, 86.36 *F
04:53.0,94.62 *F
05:03.0,4095
05:03.0,248
05:03.0,67.00%
05:03.0,30.20 *C
05:03.0, 86.36 *F
05:03.0,94.62 *F
05:13.0,4095
05:13.0,259
05:13.0,67.00%
05:13.0,30.20 *C
05:13.0, 86.36 *F
05:13.0,94.62 *F
05:23.0,4095
05:23.0,253
05:23.0,67.00%
05:23.0,30.20 *C
05:23.0, 86.36 *F
05:23.0,94.62 *F
05:33.0,4095
05:33.0,257
05:33.1,67.00%
05:33.1,30.20 *C
05:33.1, 86.36 *F
05:33.1,94.62 *F
05:43.1,4095
05:43.1,253
05:43.1,67.00%
05:43.1,30.20 *C
05:43.1, 86.36 *F
05:43.1,94.62 *F
05:53.1,4095
05:53.1,257
05:53.1,67.00%
05:53.1,30.20 *C
05:53.1, 86.36 *F
05:53.1,94.62 *F
06:03.1,4095
06:03.1,250
06:03.1,67.00%
06:03.1,30.20 *C
06:03.1, 86.36 *F
06:03.1,94.62 *F
06:13.1,4095
06:13.1,259
06:13.2,67.00%
06:13.2,30.20 *C
06:13.2, 86.36 *F
06:13.2,94.62 *F
06:23.2,4095
06:23.2,251
06:23.2,67.00%
06:23.2,30.20 *C
06:23.2, 86.36 *F
06:23.2,94.62 *F
06:33.2,4095
06:33.2,250
06:33.2,67.00%
06:33.2,30.20 *C
06:33.2, 86.36 *F
06:33.2,94.62 *F
06:43.2,4095
06:43.2,249
06:43.2,67.00%
06:43.2,30.20 *C
06:43.2, 86.36 *F
06:43.2,94.62 *F
06:53.2,4095
06:53.2,256
06:53.3,67.00%
06:53.3,30.20 *C
06:53.3, 86.36 *F
06:53.3,94.62 *F
07:03.3,4095
07:03.3,259
07:03.3,67.00%
07:03.3,30.20 *C
07:03.3, 86.36 *F
07:03.3,94.62 *F
07:13.3,4095
07:13.3,252
07:13.3,67.00%
07:13.3,30.20 *C
07:13.3, 86.36 *F
07:13.3,94.62 *F
07:23.3,4095
07:23.3,255
07:23.3,67.00%
07:23.3,30.20 *C
07:23.3, 86.36 *F
07:23.3,94.62 *F
07:33.3,4095
07:33.3,250
07:33.4,67.00%
07:33.4,30.20 *C
07:33.4, 86.36 *F
07:33.4,94.62 *F
07:43.4,4095
07:43.4,251
07:43.4,67.00%
07:43.4,30.20 *C
07:43.4, 86.36 *F
07:43.4,94.62 *F
07:53.4,4095
07:53.4,251
07:53.4,67.00%
07:53.4,30.20 *C
07:53.4, 86.36 *F
07:53.4,94.62 *F
08:03.4,4095
08:03.4,258
08:03.4,67.00%
08:03.4,30.20 *C
08:03.4, 86.36 *F
08:03.4,94.62 *F
08:13.4,4095
08:13.4,257
08:13.5,67.00%
08:13.5,30.20 *C
08:13.5, 86.36 *F
08:13.5,94.62 *F
08:23.5,4095
08:23.5,259
08:23.5,67.00%
08:23.5,30.20 *C
08:23.5, 86.36 *F
08:23.5,94.62 *F
08:33.5,4095
08:33.5,240
08:33.5,67.00%
08:33.5,30.20 *C
08:33.5, 86.36 *F
08:33.5,94.62 *F
08:43.5,4095
08:43.5,254
08:43.5,67.00%
08:43.5,30.20 *C
08:43.5, 86.36 *F
08:43.5,94.62 *F
08:53.5,4095
08:53.5,259
08:53.6,67.00%
08:53.6,30.20 *C
08:53.6, 86.36 *F
08:53.6,94.62 *F
09:03.5,4095
09:03.6,259
09:03.6,67.00%
09:03.6,30.20 *C
09:03.6, 86.36 *F
09:03.6,94.62 *F
09:13.6,4095
09:13.6,251
09:13.6,67.00%
09:13.6,30.20 *C
09:13.6, 86.36 *F
09:13.6,94.62 *F
09:23.6,4095
09:23.6,251
09:23.6,67.00%
09:23.6,30.20 *C
09:23.6, 86.36 *F
09:23.6,94.62 *F
09:33.6,4095
09:33.6,251
09:33.7,67.00%
09:33.7,30.20 *C
09:33.7, 86.36 *F
09:33.7,94.62 *F
09:43.6,4095
09:43.7,257
09:43.7,67.00%
09:43.7,30.20 *C
09:43.7, 86.36 *F
09:43.7,94.62 *F
09:53.7,4095
09:53.7,256
09:53.7,67.00%
09:53.7,30.20 *C
09:53.7, 86.36 *F
09:53.7,94.62 *F
10:03.7,4095
10:03.7,261
10:03.7,67.00%
10:03.7,30.20 *C
10:03.7, 86.36 *F
10:03.7,94.62 *F
10:13.7,4095
10:13.7,249
10:13.7,67.00%
10:13.8,30.20 *C
10:13.8, 86.36 *F
10:13.8,94.62 *F
10:23.7,4095
10:23.8,259
10:23.8,67.00%
10:23.8,30.20 *C
10:23.8, 86.36 *F
10:23.8,94.62 *F
10:33.8,4095
10:33.8,256
10:33.8,67.00%
10:33.8,30.20 *C
10:33.8, 86.36 *F
10:33.8,94.62 *F
10:43.8,4095
10:43.8,258
10:43.8,67.00%
10:43.8,30.20 *C
10:43.8, 86.36 *F
10:43.8,94.62 *F
10:53.8,4095
10:53.8,256
10:53.8,67.00%
10:53.8,30.20 *C
10:53.8, 86.36 *F
10:53.8,94.62 *F
11:03.8,4095
11:03.9,259
11:03.9,67.00%
11:03.9,30.20 *C
11:03.9, 86.36 *F
11:03.9,94.62 *F
11:13.9,4095
11:13.9,251
11:13.9,67.00%
11:13.9,30.20 *C
11:13.9, 86.36 *F
11:13.9,94.62 *F
11:23.9,4095
11:23.9,256
11:23.9,67.00%
11:23.9,30.20 *C
11:23.9, 86.36 *F
11:23.9,94.62 *F
11:33.9,4095
11:33.9,256
11:33.9,68.00%
11:33.9,29.80 *C
11:33.9, 85.64 *F
11:33.9,93.39 *F
11:43.9,4095
11:43.9,251
11:44.0,68.00%
11:44.0,29.80 *C
11:44.0, 85.64 *F
11:44.0,93.39 *F
11:54.0,4095
11:54.0,272
11:54.0,68.00%
11:54.0,29.80 *C
11:54.0, 85.64 *F
11:54.0,93.39 *F
12:04.0,4095
12:04.0,250
12:04.0,68.00%
12:04.0,29.80 *C
12:04.0, 85.64 *F
12:04.0,93.39 *F
12:14.0,4095
12:14.0,247
12:14.0,68.00%
12:14.1,29.80 *C
12:14.1, 85.64 *F
12:14.1,93.39 *F
12:24.0,4095
12:24.1,255
12:24.1,68.00%
12:24.1,29.80 *C
12:24.1, 85.64 *F
12:24.1,93.39 *F
12:34.1,4095
12:34.1,258
12:34.1,68.00%
12:34.1,29.80 *C
12:34.1, 85.64 *F
12:34.1,93.39 *F
12:44.1,4095
12:44.1,260
12:44.1,68.00%
12:44.1,29.80 *C
12:44.1, 85.64 *F
12:44.1,93.39 *F
12:54.1,4095
12:54.1,250
12:54.1,69.00%
12:54.2,29.80 *C
12:54.2, 85.64 *F
12:54.2,93.79 *F
13:04.1,4095
13:04.2,258
13:04.2,69.00%
13:04.2,29.80 *C
13:04.2, 85.64 *F
13:04.2,93.79 *F
13:14.2,4095
13:14.2,256
13:14.2,69.00%
13:14.2,29.80 *C
13:14.2, 85.64 *F
13:14.2,93.79 *F
13:24.2,4095
13:24.2,268
13:24.2,69.00%
13:24.2,29.80 *C
13:24.2, 85.64 *F
13:24.2,93.79 *F
13:34.2,4095
13:34.2,257
13:34.2,69.00%
13:34.3,29.80 *C
13:34.3, 85.64 *F
13:34.3,93.79 *F
13:44.2,4095
13:44.3,247
13:44.3,69.00%
13:44.3,29.80 *C
13:44.3, 85.64 *F
13:44.3,93.79 *F
13:54.3,4095
13:54.3,250
13:54.3,69.00%
13:54.3,29.80 *C
13:54.3, 85.64 *F
13:54.3,93.79 *F
14:04.3,4095
14:04.3,257
14:04.3,69.00%
14:04.3,29.80 *C
14:04.3, 85.64 *F
14:04.3,93.79 *F
14:14.3,4095
14:14.3,240
14:14.3,69.00%
14:14.4,29.80 *C
14:14.4, 85.64 *F
14:14.4,93.79 *F
14:24.3,4095
14:24.3,253
14:24.4,69.00%
14:24.4,29.80 *C
14:24.4, 85.64 *F
14:24.4,93.79 *F
14:34.4,4095
14:34.4,257
14:34.4,68.00%
14:34.4,29.80 *C
14:34.4, 85.64 *F
14:34.4,93.39 *F
14:44.4,4095
14:44.4,280
14:44.4,68.00%
14:44.4,29.80 *C
14:44.4, 85.64 *F
14:44.4,93.39 *F
14:54.4,4095
14:54.4,253
14:54.4,68.00%
14:54.5,29.80 *C
14:54.5, 85.64 *F
14:54.5,93.39 *F
15:04.4,4095
15:04.4,256
15:04.5,68.00%
15:04.5,29.80 *C
15:04.5, 85.64 *F
15:04.5,93.39 *F
15:14.5,4095
15:14.5,250
15:14.5,68.00%
15:14.5,29.80 *C
15:14.5, 85.64 *F
15:14.5,93.39 *F
15:24.5,4095
15:24.5,256
15:24.5,68.00%
15:24.5,29.80 *C
15:24.5, 85.64 *F
15:24.5,93.39 *F
15:34.5,4095
15:34.5,258
15:34.5,68.00%
15:34.6,29.80 *C
15:34.6, 85.64 *F
15:34.6,93.39 *F
15:44.5,4095
15:44.5,247
15:44.6,68.00%
15:44.6,29.80 *C
15:44.6, 85.64 *F
15:44.6,93.39 *F
15:54.6,4095
15:54.6,252
15:54.6,68.00%
15:54.6,29.80 *C
15:54.6, 85.64 *F
15:54.6,93.39 *F
16:04.6,4095
16:04.6,249
16:04.6,68.00%
16:04.6,29.80 *C
16:04.6, 85.64 *F
16:04.6,93.39 *F
16:14.6,4095
16:14.6,240
16:14.6,68.00%
16:14.6,29.80 *C
16:14.6, 85.64 *F
16:14.6,93.39 *F
16:24.6,4095
16:24.6,256
16:24.7,68.00%
16:24.7,29.80 *C
16:24.7, 85.64 *F
16:24.7,93.39 *F
16:34.7,4095
16:34.7,255
16:34.7,68.00%
16:34.7,29.80 *C
16:34.7, 85.64 *F
16:34.7,93.39 *F
16:44.7,4095
16:44.7,252
16:44.7,68.00%
16:44.7,29.80 *C
16:44.7, 85.64 *F
16:44.7,93.39 *F
16:54.7,4095
16:54.7,255
16:54.7,68.00%
16:54.8,29.80 *C
16:54.8, 85.64 *F
16:54.8,93.39 *F
17:04.7,4095
17:04.7,253
17:04.8,68.00%
17:04.8,29.80 *C
17:04.8, 85.64 *F
17:04.8,93.39 *F
17:14.8,4095
17:14.8,253
17:14.8,68.00%
17:14.8,29.80 *C
17:14.8, 85.64 *F
17:14.8,93.39 *F
17:24.8,4095
17:24.8,250
17:24.8,68.00%
17:24.8,29.80 *C
17:24.8, 85.64 *F
17:24.8,93.39 *F
17:34.8,4095
17:34.8,254
17:34.8,68.00%
17:34.8,29.80 *C
17:34.8, 85.64 *F
17:34.8,93.39 *F
17:44.8,4095
17:44.8,249
17:44.9,68.00%
17:44.9,29.80 *C
17:44.9, 85.64 *F
17:44.9,93.39 *F
17:54.9,4095
17:54.9,251
17:54.9,68.00%
17:54.9,29.80 *C
17:54.9, 85.64 *F
17:54.9,93.39 *F
18:04.9,4095
18:04.9,259
18:04.9,68.00%
18:04.9,29.80 *C
18:04.9, 85.64 *F
18:04.9,93.39 *F
18:14.9,4095
18:14.9,260
18:14.9,68.00%
18:14.9,29.80 *C
18:14.9, 85.64 *F
18:14.9,93.39 *F
18:24.9,4095
18:24.9,251
18:25.0,68.00%
18:25.0,29.80 *C
18:25.0, 85.64 *F
18:25.0,93.39 *F
18:35.0,4095
18:35.0,253
18:35.0,68.00%
18:35.0,29.80 *C
18:35.0, 85.64 *F
18:35.0,93.39 *F
18:45.0,4095
18:45.0,256
18:45.0,68.00%
18:45.0,29.80 *C
18:45.0, 85.64 *F
18:45.0,93.39 *F
18:55.0,4095
18:55.0,250
18:55.0,68.00%
18:55.0,29.80 *C
18:55.0, 85.64 *F
18:55.0,93.39 *F
19:05.0,4095
19:05.0,258
19:05.1,68.00%
19:05.1,29.80 *C
19:05.1, 85.64 *F
19:05.1,93.39 *F
19:15.1,4095
19:15.1,257
19:15.1,68.00%
19:15.1,29.80 *C
19:15.1, 85.64 *F
19:15.1,93.39 *F
19:25.1,4095
19:25.1,261
19:25.1,68.00%
19:25.1,29.80 *C
19:25.1, 85.64 *F
19:25.1,93.39 *F
19:35.1,4095
19:35.1,250
19:35.1,68.00%
19:35.1,29.80 *C
19:35.1, 85.64 *F
19:35.1,93.39 *F
19:45.1,4095
19:45.1,258
19:45.2,68.00%
19:45.2,29.80 *C
19:45.2, 85.64 *F
19:45.2,93.39 *F
19:55.2,4095
19:55.2,253
19:55.2,68.00%
19:55.2,29.80 *C
19:55.2, 85.64 *F
19:55.2,93.39 *F
20:05.2,4095
20:05.2,256
20:05.2,68.00%
20:05.2,29.80 *C
20:05.2, 85.64 *F
20:05.2,93.39 *F
20:15.2,4095
20:15.2,256
20:15.2,68.00%
20:15.2,29.80 *C
20:15.2, 85.64 *F
20:15.2,93.39 *F
20:25.2,4095
20:25.2,249
20:25.3,68.00%
20:25.3,29.80 *C
20:25.3, 85.64 *F
20:25.3,93.39 *F
20:35.3,4095
20:35.3,256
20:35.3,68.00%
20:35.3,29.80 *C
20:35.3, 85.64 *F
20:35.3,93.39 *F
20:45.3,4095
20:45.3,257
20:45.3,68.00%
20:45.3,29.80 *C
20:45.3, 85.64 *F
20:45.3,93.39 *F
20:55.3,4095
20:55.3,254
20:55.3,68.00%
20:55.3,29.80 *C
20:55.3, 85.64 *F
20:55.3,93.39 *F
21:05.3,4095
21:05.3,256
21:05.4,68.00%
21:05.4,29.80 *C
21:05.4, 85.64 *F
21:05.4,93.39 *F
21:15.4,4095
21:15.4,257
21:15.4,68.00%
21:15.4,29.80 *C
21:15.4, 85.64 *F
21:15.4,93.39 *F
21:25.4,4095
21:25.4,259
21:25.4,68.00%
21:25.4,29.80 *C
21:25.4, 85.64 *F
21:25.4,93.39 *F
21:35.4,4095
21:35.4,258
21:35.4,68.00%
21:35.4,29.80 *C
21:35.4, 85.64 *F
21:35.4,93.39 *F
21:45.4,4095
21:45.4,258
21:45.5,68.00%
21:45.5,29.80 *C
21:45.5, 85.64 *F
21:45.5,93.39 *F
21:55.5,4095
21:55.5,256
21:55.5,68.00%
21:55.5,29.80 *C
21:55.5, 85.64 *F
21:55.5,93.39 *F
22:05.5,4095
22:05.5,252
22:05.5,68.00%
22:05.5,29.80 *C
22:05.5, 85.64 *F
22:05.5,93.39 *F
22:15.5,4095
22:15.5,263
22:15.5,68.00%
22:15.5,29.80 *C
22:15.5, 85.64 *F
22:15.5,93.39 *F
22:25.5,4095
22:25.5,258
22:25.6,68.00%
22:25.6,29.80 *C
22:25.6, 85.64 *F
22:25.6,93.39 *F
22:35.6,4095
22:35.6,240
22:35.6,68.00%
22:35.6,29.80 *C
22:35.6, 85.64 *F
22:35.6,93.39 *F
22:45.6,4095
22:45.6,241
22:45.6,68.00%
22:45.6,29.80 *C
22:45.6, 85.64 *F
22:45.6,93.39 *F
22:55.6,4095
22:55.6,258
22:55.6,68.00%
22:55.6,29.80 *C
22:55.6, 85.64 *F
22:55.6,93.39 *F
23:05.6,4095
23:05.6,260
23:05.7,68.00%
23:05.7,29.80 *C
23:05.7, 85.64 *F
23:05.7,93.39 *F
23:15.7,4095
23:15.7,257
23:15.7,68.00%
23:15.7,29.80 *C
23:15.7, 85.64 *F
23:15.7,93.39 *F
23:25.7,4095
23:25.7,261
23:25.7,68.00%
23:25.7,29.80 *C
23:25.7, 85.64 *F
23:25.7,93.39 *F
23:35.7,4095
23:35.7,252
23:35.7,68.00%
23:35.7,29.80 *C
23:35.7, 85.64 *F
23:35.7,93.39 *F
23:45.7,4095
23:45.7,237
23:45.8,68.00%
23:45.8,29.80 *C
23:45.8, 85.64 *F
23:45.8,93.39 *F
23:55.8,4095
23:55.8,259
23:55.8,68.00%
23:55.8,29.80 *C
23:55.8, 85.64 *F
23:55.8,93.39 *F
24:05.8,4095
24:05.8,251
24:05.8,68.00%
24:05.8,29.80 *C
24:05.8, 85.64 *F
24:05.8,93.39 *F
24:15.8,4095
24:15.8,266
24:15.8,68.00%
24:15.8,29.80 *C
24:15.8, 85.64 *F
24:15.8,93.39 *F
24:25.8,4095
24:25.8,249
24:25.9,68.00%
24:25.9,29.80 *C
24:25.9, 85.64 *F
24:25.9,93.39 *F
24:35.9,4095
24:35.9,257
24:35.9,68.00%
24:35.9,29.80 *C
24:35.9, 85.64 *F
24:35.9,93.39 *F
24:45.9,4095
24:45.9,259
24:45.9,68.00%
24:45.9,29.80 *C
24:45.9, 85.64 *F
24:45.9,93.39 *F
24:56.1,4095
24:56.1,255
24:56.1,68.00%
24:56.1,29.80 *C
24:56.1, 85.64 *F
24:56.1,93.39 *F
25:05.9,4095
25:05.9,260
25:05.9,68.00%
25:06.0,29.80 *C
25:06.0, 85.64 *F
25:06.0,93.39 *F
25:15.9,4095
25:16.0,260
25:16.0,68.00%
25:16.0,29.80 *C
25:16.0, 85.64 *F
25:16.0,93.39 *F
25:26.0,4095
25:26.0,263
25:26.0,68.00%
25:26.0,29.80 *C
25:26.0, 85.64 *F
25:26.0,93.39 *F
25:36.0,4095
25:36.0,256
25:36.0,68.00%
25:36.0,29.80 *C
25:36.0, 85.64 *F
25:36.0,93.39 *F
18:32.0,�PV
18:32.0,C�)��pU�h4��!�4095
18:32.0,258
18:32.0,63.00%
18:32.0,29.30 *C
18:32.0, 84.74 *F
18:32.0,89.72 *F
18:42.0,4095
18:42.0,255
18:42.0,63.00%
18:42.0,29.30 *C
18:42.0, 84.74 *F
18:42.0,89.72 *F
18:52.0,4095
18:52.0,253
18:52.0,63.00%
18:52.1,29.30 *C
18:52.1, 84.74 *F
18:52.1,89.72 *F
19:02.0,4095
19:02.0,265
19:02.1,63.00%
19:02.1,29.30 *C
19:02.1, 84.74 *F
19:02.1,89.72 *F
19:12.1,4095
19:12.1,257
19:12.1,63.00%
19:12.1,29.30 *C
19:12.1, 84.74 *F
19:12.1,89.72 *F
19:22.1,4095
19:22.1,253
19:22.1,63.00%
19:22.1,29.30 *C
19:22.1, 84.74 *F
19:22.1,89.72 *F
19:32.1,4095
19:32.1,261
19:32.1,63.00%
19:32.1,29.30 *C
19:32.2, 84.74 *F
19:32.2,89.72 *F
29:27.6,4095
29:27.6,348
29:27.6,63.00%
29:27.6,29.30 *C
29:27.6, 84.74 *F
29:27.6,89.72 *F
29:37.6,4095
29:37.6,287
29:37.6,63.00%
29:37.7,29.30 *C
29:37.7, 84.74 *F
29:37.7,89.72 *F
41:09.3,4095
41:09.3,410
41:09.4,63.00%
41:09.4,28.90 *C
41:09.4, 84.02 *F
41:09.4,88.39 *F
41:19.4,4095
41:19.4,381
41:19.4,63.00%
41:19.4,28.90 *C
41:19.4, 84.02 *F
41:19.4,88.39 *F
41:29.4,4095
41:29.4,336
41:29.4,63.00%
41:29.4,28.90 *C
41:29.4, 84.02 *F
41:29.4,88.39 *F
41:39.4,4095
41:39.4,807
41:39.4,63.00%
41:39.4,28.90 *C
41:39.4, 84.02 *F
41:39.4,88.39 *F
41:49.4,4095
41:49.4,182
41:49.5,63.00%
41:49.5,28.90 *C
41:49.5, 84.02 *F
41:49.5,88.39 *F
41:59.5,4095
41:59.5,704
41:59.5,63.00%
41:59.5,28.90 *C
41:59.5, 84.02 *F
41:59.5,88.39 *F
42:09.5,4095
42:09.5,203
42:09.5,63.00%
42:09.5,28.90 *C
42:09.5, 84.02 *F
42:09.5,88.39 *F
42:19.5,4095
42:19.5,702
42:19.5,63.00%
42:19.5,28.90 *C
42:19.5, 84.02 *F
42:19.5,88.39 *F
42:29.5,4095
42:29.5,229
42:29.5,63.00%
42:29.6,28.90 *C
42:29.6, 84.02 *F
42:29.6,88.39 *F
42:39.6,4095
42:39.6,461
42:39.6,63.00%
42:39.6,28.90 *C
42:39.6, 84.02 *F
42:39.6,88.39 *F
42:49.6,4095
42:49.6,407
42:49.6,63.00%
42:49.6,28.90 *C
42:49.6, 84.02 *F
42:49.6,88.39 *F
42:59.6,4095
42:59.6,313
42:59.6,63.00%
42:59.6,28.90 *C
42:59.6, 84.02 *F
42:59.6,88.39 *F
43:09.6,4095
43:09.6,813
43:09.6,63.00%
43:09.7,28.90 *C
43:09.7, 84.02 *F
43:09.7,88.39 *F
43:19.6,4095
43:19.7,623
43:19.7,63.00%
43:19.7,28.90 *C
43:19.7, 84.02 *F
43:19.7,88.39 *F
43:29.7,4095
43:29.7,499
43:29.7,63.00%
43:29.7,28.90 *C
43:29.7, 84.02 *F
43:29.7,88.39 *F
43:39.7,4095
43:39.7,421
43:39.7,63.00%
43:39.7,28.90 *C
43:39.7, 84.02 *F
43:39.7,88.39 *F
43:49.7,4095
43:49.7,367
43:49.7,63.00%
43:49.8,28.90 *C
43:49.8, 84.02 *F
43:49.8,88.39 *F
43:59.7,4095
43:59.8,283
43:59.8,63.00%
43:59.8,28.90 *C
43:59.8, 84.02 *F
43:59.8,88.39 *F
44:09.8,4095
44:09.8,225
44:09.8,63.00%
44:09.8,28.90 *C
44:09.8, 84.02 *F
44:09.8,88.39 *F
44:19.8,4095
44:19.8,179
44:19.8,63.00%
44:19.8,28.90 *C
44:19.8, 84.02 *F
44:19.8,88.39 *F
44:29.8,4095
44:29.8,192
44:29.8,63.00%
44:29.9,28.90 *C
44:29.9, 84.02 *F
44:29.9,88.39 *F
44:39.8,4095
44:39.8,353
44:39.9,63.00%
44:39.9,28.90 *C
44:39.9, 84.02 *F
44:39.9,88.39 *F
44:49.9,4095
44:49.9,578
44:49.9,63.00%
44:49.9,28.90 *C
44:49.9, 84.02 *F
44:49.9,88.39 *F
44:59.9,4095
44:59.9,784
44:59.9,63.00%
44:59.9,28.90 *C
44:59.9, 84.02 *F
44:59.9,88.39 *F
45:09.9,4095
45:09.9,357
45:09.9,63.00%
45:10.0,28.90 *C
45:10.0, 84.02 *F
45:10.0,88.39 *F
45:19.9,4095
45:20.0,258
45:20.0,63.00%
45:20.0,28.90 *C
45:20.0, 84.02 *F
45:20.0,88.39 *F
45:30.0,4095
45:30.0,239
45:30.0,63.00%
45:30.0,28.90 *C
45:30.0, 84.02 *F
45:30.0,88.39 *F
45:40.0,4095
45:40.0,258
45:40.0,63.00%
45:40.0,28.90 *C
45:40.0, 84.02 *F
45:40.0,88.39 *F
45:50.0,4095
45:50.0,434
45:50.0,63.00%
45:50.0,28.90 *C
45:50.0, 84.02 *F
45:50.0,88.39 *F
46:00.0,4095
46:00.0,839
46:00.1,63.00%
46:00.1,28.90 *C
46:00.1, 84.02 *F
46:00.1,88.39 *F
46:10.1,4095
46:10.1,486
46:10.1,63.00%
46:10.1,28.90 *C
46:10.1, 84.02 *F
46:10.1,88.39 *F
46:20.1,4095
46:20.1,265
46:20.1,63.00%
46:20.1,28.90 *C
46:20.1, 84.02 *F
46:20.1,88.39 *F
46:30.1,4095
46:30.1,187
46:30.1,63.00%
46:30.1,28.90 *C
46:30.1, 84.02 *F
46:30.1,88.39 *F
46:40.1,4095
46:40.2,218
46:40.2,63.00%
46:40.2,28.90 *C
46:40.2, 84.02 *F
46:40.2,88.39 *F
46:50.2,4095
46:50.2,187
46:50.2,63.00%
46:50.2,28.90 *C
46:50.2, 84.02 *F
46:50.2,88.39 *F
47:00.2,4095
47:00.2,221
47:00.2,63.00%
47:00.2,29.00 *C
47:00.2, 84.20 *F
47:00.2,88.71 *F
47:10.2,4095
47:10.2,297
47:10.2,63.00%
47:10.2,29.00 *C
47:10.2, 84.20 *F
47:10.2,88.71 *F
47:20.2,4095
47:20.2,203
47:20.3,63.00%
47:20.3,29.00 *C
47:20.3, 84.20 *F
47:20.3,88.71 *F
47:30.3,4095
47:30.3,259
47:30.3,63.00%
